,ID,Nome,Sobrenome,Idade,Sexo,Produto,Valor,Forma_pag,Qte_vz,Data_compra
24876,5676,Louise,Barbosa,53,f,roupas,1251.19,avista,nan,15-6-2018
24877,5677,Louise,Barros,47,f,chapeus,76.66,avista,nan,31-11-2019
24878,5678,Louise,Bernardes,22,f,sapatos,1477.28,parcelado,3,7-12-2019
24879,5679,Louise,Brasil,51,f,lencos,638.56,avista,nan,16-11-2019
24880,5680,Louise,Cabral,27,f,sapatos,975.97,avista,nan,4-2-2020
24881,5681,Louise,Carvalho,43,f,acessorios,38.67,parcelado,5,27-2-2020
24882,5682,Louise,Castro,51,f,acessorios,547.70,parcelado,5,8-9-2019
24883,5683,Louise,Cruz,47,f,roupas,886.15,avista,nan,17-4-2019
24884,5684,Louise,Dias,30,f,lencos,871.55,avista,nan,5-8-2020
24885,5685,Louise,Duarte,50,f,acessorios,464.34,parcelado,5,13-10-2019
24886,5686,Louise,Esteves,41,f,roupas,71.53,parcelado,4,8-2-2019
24887,5687,Louise,Faria,47,f,lencos,755.29,parcelado,2,4-8-2019
24888,5688,Louise,Faro,52,f,acessorios,946.93,parcelado,3,13-1-2018
24889,5689,Louise,Fontes,40,f,chapeus,933.35,parcelado,5,26-5-2018
24890,5690,Louise,Freire,54,f,lencos,376.30,parcelado,6,15-6-2018
24891,5691,Louise,Gama,39,f,lencos,156.13,parcelado,3,23-6-2020
24892,5692,Louise,Junqueira,49,f,lencos,683.67,parcelado,2,24-7-2018
24893,5693,Louise,Leite,43,f,sapatos,910.68,parcelado,5,26-3-2019
24894,5694,Louise,Lopes,55,f,lencos,1057.10,avista,nan,14-4-2019
24895,5695,Louise,Mendes,50,f,sapatos,905.76,parcelado,6,24-4-2018
24896,5696,Louise,Morais,50,f,chapeus,752.31,avista,nan,29-12-2020
24897,5697,Louise,Martins,51,f,lencos,1100.82,parcelado,6,28-4-2020
24898,5698,Louise,Muniz,46,f,sapatos,526.68,parcelado,3,12-1-2018
24899,5699,Louise,Neves,27,f,acessorios,1209.47,parcelado,2,28-3-2019
24900,5700,Louise,Nunes,27,f,chapeus,1400.03,avista,nan,8-4-2019
24901,5701,Louise,Paes,46,f,chapeus,603.80,parcelado,5,19-4-2019
24902,5702,Louise,Pires,28,f,lencos,720.75,avista,nan,27-12-2018
24903,5703,Louise,Queiroz,38,f,sapatos,119.23,parcelado,3,28-2-2018
24904,5704,Louise,Reis,39,f,lencos,127.12,avista,nan,6-11-2020
24905,5705,Louise,Rios,35,f,chapeus,253.18,parcelado,3,31-3-2019
24906,5706,Louise,Serra,52,f,roupas,21.04,parcelado,6,31-10-2020
24907,5707,Louise,Silva,47,f,sapatos,1122.53,avista,nan,21-9-2018
24908,5708,Louise,Sousa,41,f,sapatos,1329.70,parcelado,3,7-8-2019
24909,5709,Louise,Teles,37,f,sapatos,1197.53,parcelado,5,8-6-2019
24910,5710,Louise,Trindade,46,f,roupas,1364.59,avista,nan,28-3-2020
24911,5711,Louise,Vaz,21,f,chapeus,1299.63,avista,nan,22-3-2019
24912,5712,Luan,Abreu,27,m,lencos,1247.58,parcelado,3,24-11-2019
24913,5713,Luan,Aguiar,26,m,roupas,40.17,parcelado,6,17-1-2018
24914,5714,Luan,Albuquerque,52,m,chapeus,100.89,parcelado,3,21-11-2019
24915,5715,Luan,Alencar,20,m,acessorios,726.20,parcelado,5,18-9-2020
24916,5716,Luan,Almeida,45,m,sapatos,383.38,parcelado,5,1-3-2020
24917,5717,Luan,Alvarenga,47,m,acessorios,962.90,avista,nan,3-4-2018
24918,5718,Luan,Alves,42,m,chapeus,1498.19,parcelado,4,8-8-2019
24919,5719,Luan,Amaral,42,m,acessorios,382.58,parcelado,4,7-2-2018
24920,5720,Luan,Andrade,26,m,acessorios,262.11,parcelado,4,10-8-2020
24921,5721,Luan,Anjos,25,m,sapatos,219.64,parcelado,5,23-11-2019
24922,5722,Luan,Assis,26,m,sapatos,500.60,parcelado,6,27-5-2020
24923,5723,Luan,Azevedo,39,m,roupas,484.68,avista,nan,26-4-2019
24924,5724,Luan,Barbosa,32,m,chapeus,1234.06,parcelado,2,1-11-2019
24925,5725,Luan,Barros,41,m,acessorios,914.23,parcelado,2,7-3-2019
24926,5726,Luan,Bernardes,47,m,chapeus,73.35,avista,nan,1-2-2018
24927,5727,Luan,Brasil,45,m,acessorios,336.17,avista,nan,22-5-2019
24928,5728,Luan,Cabral,30,m,chapeus,1276.20,avista,nan,29-11-2018
24929,5729,Luan,Carvalho,47,m,roupas,916.15,parcelado,6,8-8-2018
24930,5730,Luan,Castro,48,m,acessorios,545.96,avista,nan,31-8-2019
24931,5731,Luan,Cruz,50,m,roupas,1121.51,parcelado,5,9-3-2020
24932,5732,Luan,Dias,48,m,acessorios,611.02,avista,nan,9-4-2018
24933,5733,Luan,Duarte,18,m,roupas,1383.79,parcelado,2,18-6-2019
24934,5734,Luan,Esteves,42,m,chapeus,1167.52,parcelado,6,27-5-2018
24935,5735,Luan,Faria,46,m,chapeus,143.79,avista,nan,28-11-2018
24936,5736,Luan,Faro,42,m,sapatos,566.57,avista,nan,2-10-2018
24937,5737,Luan,Fontes,29,m,chapeus,478.94,avista,nan,8-6-2018
24938,5738,Luan,Freire,39,m,chapeus,420.54,avista,nan,30-11-2018
24939,5739,Luan,Gama,20,m,lencos,905.32,avista,nan,31-3-2018
24940,5740,Luan,Junqueira,27,m,acessorios,1105.14,parcelado,2,7-9-2020
24941,5741,Luan,Leite,42,m,acessorios,316.28,parcelado,3,16-12-2020
24942,5742,Luan,Lopes,23,m,acessorios,690.52,parcelado,2,6-10-2020
24943,5743,Luan,Mendes,23,m,chapeus,320.36,parcelado,4,28-7-2018
24944,5744,Luan,Morais,25,m,lencos,565.94,avista,nan,8-1-2018
24945,5745,Luan,Martins,42,m,roupas,1248.01,avista,nan,29-9-2018
24946,5746,Luan,Muniz,53,m,sapatos,1490.90,avista,nan,4-10-2020
24947,5747,Luan,Neves,23,m,chapeus,1446.47,parcelado,3,27-10-2020
24948,5748,Luan,Nunes,30,m,sapatos,361.01,parcelado,3,25-3-2019
24949,5749,Luan,Paes,48,m,lencos,945.77,parcelado,4,8-9-2018
24950,5750,Luan,Pires,44,m,sapatos,1009.49,parcelado,3,20-1-2018
24951,5751,Luan,Queiroz,45,m,chapeus,952.74,avista,nan,28-12-2020
24952,5752,Luan,Reis,20,m,acessorios,911.39,avista,nan,4-3-2018
24953,5753,Luan,Rios,51,m,roupas,974.10,parcelado,4,17-1-2020
24954,5754,Luan,Serra,26,m,roupas,859.59,parcelado,6,10-4-2019
24955,5755,Luan,Silva,50,m,lencos,693.17,avista,nan,15-12-2020
24956,5756,Luan,Sousa,54,m,lencos,1290.17,parcelado,5,24-11-2018
24957,5757,Luan,Teles,47,m,sapatos,779.83,avista,nan,25-6-2020
24958,5758,Luan,Trindade,37,m,lencos,740.22,avista,nan,4-12-2020
24959,5759,Luan,Vaz,52,m,sapatos,13.38,avista,nan,5-2-2020
24960,5760,Luana,Abreu,22,f,sapatos,1195.03,avista,nan,2-4-2019
24961,5761,Luana,Aguiar,24,f,chapeus,1182.16,avista,nan,4-8-2020
24962,5762,Luana,Albuquerque,52,f,acessorios,1364.42,parcelado,4,11-2-2020
24963,5763,Luana,Alencar,24,f,roupas,1181.52,avista,nan,12-9-2020
24964,5764,Luana,Almeida,53,f,lencos,180.36,parcelado,3,24-3-2018
24965,5765,Luana,Alvarenga,35,f,roupas,616.65,avista,nan,19-5-2018
24966,5766,Luana,Alves,46,f,sapatos,152.60,parcelado,5,21-6-2018
24967,5767,Luana,Amaral,46,f,chapeus,831.12,parcelado,5,26-5-2019
24968,5768,Luana,Andrade,20,f,roupas,651.72,avista,nan,10-10-2018
24969,5769,Luana,Anjos,53,f,acessorios,109.71,parcelado,5,12-4-2020
24970,5770,Luana,Assis,24,f,sapatos,416.71,avista,nan,5-4-2018
24971,5771,Luana,Azevedo,22,f,acessorios,196.98,avista,nan,26-11-2019
24972,5772,Luana,Barbosa,52,f,sapatos,507.53,parcelado,5,12-5-2019
24973,5773,Luana,Barros,24,f,roupas,335.80,avista,nan,6-9-2020
24974,5774,Luana,Bernardes,54,f,lencos,960.36,parcelado,5,28-3-2019
24975,5775,Luana,Brasil,31,f,lencos,218.10,parcelado,3,6-3-2020
24976,5776,Luana,Cabral,36,f,roupas,1085.70,parcelado,5,5-1-2019
24977,5777,Luana,Carvalho,32,f,chapeus,812.21,parcelado,6,12-3-2019
24978,5778,Luana,Castro,31,f,acessorios,875.47,parcelado,5,11-3-2019
24979,5779,Luana,Cruz,44,f,roupas,837.34,parcelado,4,28-11-2018
24980,5780,Luana,Dias,30,f,lencos,1381.02,parcelado,5,11-6-2020
24981,5781,Luana,Duarte,48,f,roupas,647.74,avista,nan,17-3-2018
24982,5782,Luana,Esteves,41,f,roupas,847.14,avista,nan,28-10-2019
24983,5783,Luana,Faria,44,f,sapatos,717.27,parcelado,2,8-12-2018
24984,5784,Luana,Faro,36,f,roupas,780.38,avista,nan,16-8-2019
24985,5785,Luana,Fontes,45,f,acessorios,747.58,parcelado,4,23-5-2020
24986,5786,Luana,Freire,52,f,acessorios,1279.51,avista,nan,3-1-2018
24987,5787,Luana,Gama,28,f,lencos,479.56,avista,nan,21-7-2019
24988,5788,Luana,Junqueira,51,f,chapeus,1160.04,parcelado,2,16-1-2018
24989,5789,Luana,Leite,26,f,roupas,1311.26,parcelado,4,14-9-2019
24990,5790,Luana,Lopes,42,f,sapatos,1291.46,avista,nan,3-9-2020
24991,5791,Luana,Mendes,28,f,roupas,216.63,parcelado,5,27-11-2020
24992,5792,Luana,Morais,24,f,lencos,185.07,avista,nan,19-10-2020
24993,5793,Luana,Martins,27,f,sapatos,1136.42,parcelado,3,23-2-2019
24994,5794,Luana,Muniz,53,f,chapeus,1198.89,parcelado,6,7-12-2020
24995,5795,Luana,Neves,48,f,chapeus,1141.60,parcelado,4,22-9-2020
24996,5796,Luana,Nunes,29,f,lencos,1197.85,avista,nan,5-9-2020
24997,5797,Luana,Paes,44,f,lencos,1224.34,avista,nan,5-10-2020
24998,5798,Luana,Pires,40,f,lencos,719.32,avista,nan,15-9-2019
24999,5799,Luana,Queiroz,55,f,acessorios,1323.55,avista,nan,11-7-2019
25000,5800,Luana,Reis,55,f,chapeus,1228.13,parcelado,5,22-8-2018
25001,5801,Luana,Rios,38,f,chapeus,584.95,avista,nan,1-12-2019
25002,5802,Luana,Serra,52,f,sapatos,285.31,avista,nan,15-2-2020
25003,5803,Luana,Silva,18,f,sapatos,734.20,parcelado,2,24-7-2019
25004,5804,Luana,Sousa,31,f,lencos,579.40,parcelado,6,24-5-2019
25005,5805,Luana,Teles,48,f,sapatos,1485.62,avista,nan,4-12-2018
25006,5806,Luana,Trindade,30,f,roupas,606.50,parcelado,5,30-6-2020
25007,5807,Luana,Vaz,55,f,acessorios,566.33,parcelado,2,9-9-2018
25008,5808,Lucas,Abreu,41,m,chapeus,934.24,parcelado,2,9-1-2020
25009,5809,Lucas,Aguiar,36,m,acessorios,941.74,avista,nan,4-2-2019
25010,5810,Lucas,Albuquerque,24,m,acessorios,1402.40,parcelado,5,12-8-2019
25011,5811,Lucas,Alencar,36,m,chapeus,912.19,avista,nan,28-12-2020
25012,5812,Lucas,Almeida,43,m,chapeus,338.35,parcelado,4,22-1-2018
25013,5813,Lucas,Alvarenga,45,m,sapatos,1481.63,parcelado,2,1-3-2018
25014,5814,Lucas,Alves,43,m,acessorios,804.25,parcelado,5,30-4-2018
25015,5815,Lucas,Amaral,21,m,lencos,1237.32,avista,nan,11-8-2018
25016,5816,Lucas,Andrade,28,m,roupas,1075.14,parcelado,4,11-11-2019
25017,5817,Lucas,Anjos,34,m,roupas,534.75,avista,nan,24-6-2018
25018,5818,Lucas,Assis,47,m,acessorios,139.89,avista,nan,5-6-2019
25019,5819,Lucas,Azevedo,24,m,roupas,419.83,parcelado,3,6-1-2018
25020,5820,Lucas,Barbosa,24,m,chapeus,158.00,avista,nan,16-12-2020
25021,5821,Lucas,Barros,41,m,acessorios,943.04,parcelado,2,16-7-2019
25022,5822,Lucas,Bernardes,54,m,sapatos,1396.04,parcelado,4,29-10-2020
25023,5823,Lucas,Brasil,25,m,acessorios,104.50,parcelado,6,12-5-2018
25024,5824,Lucas,Cabral,18,m,acessorios,1101.09,avista,nan,19-12-2019
25025,5825,Lucas,Carvalho,50,m,acessorios,1348.68,parcelado,3,8-3-2018
25026,5826,Lucas,Castro,27,m,sapatos,671.13,avista,nan,10-2-2019
25027,5827,Lucas,Cruz,18,m,roupas,1031.85,avista,nan,15-3-2019
25028,5828,Lucas,Dias,34,m,roupas,1242.82,parcelado,2,20-4-2018
25029,5829,Lucas,Duarte,37,m,acessorios,610.07,parcelado,2,2-4-2018
25030,5830,Lucas,Esteves,50,m,chapeus,656.72,parcelado,3,6-4-2020
25031,5831,Lucas,Faria,26,m,lencos,281.64,parcelado,4,29-2-2018
25032,5832,Lucas,Faro,19,m,roupas,793.61,parcelado,4,9-9-2019
25033,5833,Lucas,Fontes,53,m,roupas,1499.53,parcelado,6,19-12-2018
25034,5834,Lucas,Freire,42,m,acessorios,1132.18,avista,nan,17-11-2020
25035,5835,Lucas,Gama,34,m,sapatos,913.86,avista,nan,13-3-2020
25036,5836,Lucas,Junqueira,49,m,lencos,330.13,parcelado,4,6-3-2019
25037,5837,Lucas,Leite,44,m,lencos,1434.02,parcelado,4,22-7-2018
25038,5838,Lucas,Lopes,54,m,chapeus,1144.43,parcelado,4,11-11-2020
25039,5839,Lucas,Mendes,54,m,sapatos,1107.12,avista,nan,2-12-2018
25040,5840,Lucas,Morais,38,m,chapeus,126.92,avista,nan,25-9-2019
25041,5841,Lucas,Martins,54,m,acessorios,604.81,parcelado,2,20-2-2020
25042,5842,Lucas,Muniz,40,m,acessorios,995.12,parcelado,3,25-8-2020
25043,5843,Lucas,Neves,35,m,acessorios,502.53,parcelado,6,24-10-2018
25044,5844,Lucas,Nunes,36,m,acessorios,1280.98,parcelado,2,2-4-2020
25045,5845,Lucas,Paes,49,m,chapeus,1105.23,avista,nan,23-5-2018
25046,5846,Lucas,Pires,47,m,lencos,1403.35,parcelado,6,26-7-2019
25047,5847,Lucas,Queiroz,36,m,chapeus,264.67,parcelado,2,14-9-2019
25048,5848,Lucas,Reis,32,m,sapatos,1477.89,parcelado,3,16-7-2018
25049,5849,Lucas,Rios,47,m,acessorios,1130.80,avista,nan,11-6-2019
25050,5850,Lucas,Serra,52,m,lencos,983.55,avista,nan,12-6-2019
25051,5851,Lucas,Silva,25,m,lencos,219.05,parcelado,5,12-2-2020
25052,5852,Lucas,Sousa,24,m,chapeus,812.76,avista,nan,6-1-2019
25053,5853,Lucas,Teles,42,m,roupas,1193.48,parcelado,4,17-6-2018
25054,5854,Lucas,Trindade,24,m,sapatos,126.90,avista,nan,8-12-2019
25055,5855,Lucas,Vaz,40,m,chapeus,1238.46,avista,nan,31-7-2018
25056,5856,Lucas Gabriel,Abreu,43,m,sapatos,595.40,parcelado,6,12-12-2019
25057,5857,Lucas Gabriel,Aguiar,27,m,roupas,473.94,parcelado,3,12-8-2018
25058,5858,Lucas Gabriel,Albuquerque,48,m,sapatos,651.59,avista,nan,31-11-2019
25059,5859,Lucas Gabriel,Alencar,47,m,roupas,1053.12,avista,nan,7-9-2018
25060,5860,Lucas Gabriel,Almeida,40,m,sapatos,1364.33,parcelado,6,2-12-2019
25061,5861,Lucas Gabriel,Alvarenga,47,m,roupas,730.93,parcelado,4,18-8-2019
25062,5862,Lucas Gabriel,Alves,53,m,chapeus,1408.93,avista,nan,12-7-2020
25063,5863,Lucas Gabriel,Amaral,19,m,roupas,1148.13,parcelado,5,30-10-2018
25064,5864,Lucas Gabriel,Andrade,30,m,lencos,1103.72,parcelado,3,7-9-2019
25065,5865,Lucas Gabriel,Anjos,19,m,lencos,1181.09,avista,nan,15-5-2020
25066,5866,Lucas Gabriel,Assis,30,m,lencos,1177.13,parcelado,3,23-4-2020
25067,5867,Lucas Gabriel,Azevedo,35,m,roupas,443.41,parcelado,4,24-7-2019
25068,5868,Lucas Gabriel,Barbosa,39,m,acessorios,81.68,avista,nan,8-8-2018
25069,5869,Lucas Gabriel,Barros,22,m,lencos,868.46,parcelado,4,8-3-2020
25070,5870,Lucas Gabriel,Bernardes,50,m,chapeus,168.39,avista,nan,9-5-2019
25071,5871,Lucas Gabriel,Brasil,37,m,sapatos,861.28,parcelado,2,8-3-2019
25072,5872,Lucas Gabriel,Cabral,33,m,lencos,567.22,parcelado,5,22-9-2019
25073,5873,Lucas Gabriel,Carvalho,18,m,roupas,1194.20,avista,nan,14-12-2018
25074,5874,Lucas Gabriel,Castro,44,m,sapatos,546.17,avista,nan,2-5-2019
25075,5875,Lucas Gabriel,Cruz,55,m,chapeus,1095.88,avista,nan,3-3-2018
25076,5876,Lucas Gabriel,Dias,55,m,lencos,838.05,avista,nan,17-3-2018
25077,5877,Lucas Gabriel,Duarte,18,m,roupas,758.22,avista,nan,7-3-2018
25078,5878,Lucas Gabriel,Esteves,35,m,roupas,406.20,parcelado,2,24-1-2018
25079,5879,Lucas Gabriel,Faria,53,m,roupas,1492.22,avista,nan,5-12-2018
25080,5880,Lucas Gabriel,Faro,49,m,lencos,1289.94,parcelado,5,2-4-2019
25081,5881,Lucas Gabriel,Fontes,18,m,roupas,90.30,parcelado,2,17-2-2018
25082,5882,Lucas Gabriel,Freire,48,m,acessorios,478.95,parcelado,6,12-4-2019
25083,5883,Lucas Gabriel,Gama,35,m,chapeus,420.58,avista,nan,11-2-2020
25084,5884,Lucas Gabriel,Junqueira,41,m,roupas,530.06,parcelado,5,16-6-2019
25085,5885,Lucas Gabriel,Leite,44,m,acessorios,53.32,avista,nan,15-11-2018
25086,5886,Lucas Gabriel,Lopes,37,m,chapeus,471.33,avista,nan,27-10-2018
25087,5887,Lucas Gabriel,Mendes,39,m,acessorios,1297.78,avista,nan,14-12-2018
25088,5888,Lucas Gabriel,Morais,42,m,sapatos,387.05,avista,nan,25-2-2020
25089,5889,Lucas Gabriel,Martins,45,m,lencos,894.52,parcelado,6,7-9-2018
25090,5890,Lucas Gabriel,Muniz,28,m,sapatos,1006.65,parcelado,5,21-5-2018
25091,5891,Lucas Gabriel,Neves,19,m,roupas,184.88,avista,nan,25-1-2018
25092,5892,Lucas Gabriel,Nunes,44,m,sapatos,712.65,parcelado,3,29-11-2018
25093,5893,Lucas Gabriel,Paes,53,m,roupas,1160.31,parcelado,4,22-5-2020
25094,5894,Lucas Gabriel,Pires,35,m,sapatos,1119.52,parcelado,4,31-6-2019
25095,5895,Lucas Gabriel,Queiroz,22,m,lencos,1039.79,parcelado,2,15-9-2018
25096,5896,Lucas Gabriel,Reis,27,m,sapatos,541.58,parcelado,4,19-1-2019
25097,5897,Lucas Gabriel,Rios,28,m,sapatos,175.54,parcelado,3,29-4-2020
25098,5898,Lucas Gabriel,Serra,47,m,sapatos,1197.61,avista,nan,9-8-2020
25099,5899,Lucas Gabriel,Silva,52,m,acessorios,338.27,parcelado,3,28-10-2019
25100,5900,Lucas Gabriel,Sousa,24,m,chapeus,722.24,parcelado,6,5-8-2018
25101,5901,Lucas Gabriel,Teles,18,m,lencos,1128.85,avista,nan,27-11-2019
25102,5902,Lucas Gabriel,Trindade,55,m,chapeus,799.94,avista,nan,30-3-2020
25103,5903,Lucas Gabriel,Vaz,18,m,acessorios,51.19,avista,nan,18-9-2020
25104,5904,Lucca,Abreu,42,m,roupas,1451.63,avista,nan,19-6-2019
25105,5905,Lucca,Aguiar,47,m,chapeus,1423.05,parcelado,4,17-9-2019
25106,5906,Lucca,Albuquerque,19,m,acessorios,881.96,parcelado,2,12-4-2018
25107,5907,Lucca,Alencar,34,m,lencos,955.63,avista,nan,14-11-2020
25108,5908,Lucca,Almeida,41,m,lencos,602.84,parcelado,2,20-11-2020
25109,5909,Lucca,Alvarenga,55,m,chapeus,465.39,parcelado,5,28-9-2019
25110,5910,Lucca,Alves,43,m,sapatos,1438.60,parcelado,4,24-8-2018
25111,5911,Lucca,Amaral,20,m,acessorios,1410.84,parcelado,2,17-7-2018
25112,5912,Lucca,Andrade,31,m,chapeus,619.78,parcelado,5,6-5-2019
25113,5913,Lucca,Anjos,30,m,acessorios,1106.29,parcelado,3,20-6-2020
25114,5914,Lucca,Assis,34,m,roupas,972.23,parcelado,6,1-12-2020
25115,5915,Lucca,Azevedo,49,m,chapeus,1420.53,avista,nan,29-1-2020
25116,5916,Lucca,Barbosa,54,m,sapatos,451.27,avista,nan,26-8-2019
25117,5917,Lucca,Barros,25,m,lencos,1464.52,parcelado,3,20-8-2019
25118,5918,Lucca,Bernardes,52,m,roupas,607.04,avista,nan,20-9-2018
25119,5919,Lucca,Brasil,39,m,acessorios,1296.59,parcelado,2,31-1-2018
25120,5920,Lucca,Cabral,44,m,sapatos,1109.46,parcelado,3,9-9-2019
25121,5921,Lucca,Carvalho,53,m,roupas,1315.71,parcelado,4,16-5-2020
25122,5922,Lucca,Castro,33,m,chapeus,231.53,parcelado,4,24-6-2018
25123,5923,Lucca,Cruz,44,m,lencos,272.74,avista,nan,26-2-2018
25124,5924,Lucca,Dias,54,m,chapeus,899.05,avista,nan,14-11-2019
25125,5925,Lucca,Duarte,43,m,roupas,757.13,avista,nan,2-7-2020
25126,5926,Lucca,Esteves,42,m,lencos,1250.00,avista,nan,11-3-2018
25127,5927,Lucca,Faria,21,m,chapeus,177.72,avista,nan,30-11-2020
25128,5928,Lucca,Faro,44,m,lencos,308.99,avista,nan,21-8-2018
25129,5929,Lucca,Fontes,26,m,acessorios,234.55,parcelado,3,4-10-2020
25130,5930,Lucca,Freire,28,m,sapatos,1066.81,parcelado,6,29-7-2020
25131,5931,Lucca,Gama,49,m,lencos,1475.23,avista,nan,17-1-2019
25132,5932,Lucca,Junqueira,33,m,sapatos,922.34,avista,nan,6-8-2020
25133,5933,Lucca,Leite,19,m,chapeus,241.40,avista,nan,11-2-2019
25134,5934,Lucca,Lopes,46,m,acessorios,358.61,avista,nan,24-1-2020
25135,5935,Lucca,Mendes,51,m,chapeus,218.54,parcelado,2,1-6-2020
25136,5936,Lucca,Morais,33,m,chapeus,646.83,avista,nan,22-9-2020
25137,5937,Lucca,Martins,23,m,acessorios,920.67,parcelado,6,13-1-2019
25138,5938,Lucca,Muniz,46,m,lencos,1256.97,avista,nan,3-9-2020
25139,5939,Lucca,Neves,24,m,sapatos,451.73,parcelado,6,25-9-2019
25140,5940,Lucca,Nunes,52,m,acessorios,1133.52,parcelado,2,23-10-2020
25141,5941,Lucca,Paes,34,m,sapatos,143.82,avista,nan,14-5-2019
25142,5942,Lucca,Pires,36,m,chapeus,1412.01,avista,nan,31-10-2020
25143,5943,Lucca,Queiroz,29,m,roupas,1018.68,avista,nan,7-6-2019
25144,5944,Lucca,Reis,47,m,roupas,1386.95,parcelado,6,18-11-2020
25145,5945,Lucca,Rios,34,m,chapeus,1443.53,parcelado,2,2-12-2019
25146,5946,Lucca,Serra,20,m,roupas,672.26,parcelado,2,27-6-2019
25147,5947,Lucca,Silva,26,m,chapeus,1194.75,avista,nan,13-2-2018
25148,5948,Lucca,Sousa,36,m,sapatos,160.09,parcelado,5,10-5-2019
25149,5949,Lucca,Teles,20,m,acessorios,201.32,parcelado,3,6-9-2020
25150,5950,Lucca,Trindade,53,m,acessorios,1031.74,avista,nan,4-11-2018
25151,5951,Lucca,Vaz,46,m,lencos,141.40,avista,nan,17-6-2020
25152,5952,Luiz Felipe,Abreu,28,m,chapeus,702.93,parcelado,4,13-8-2020
25153,5953,Luiz Felipe,Aguiar,35,m,lencos,306.77,avista,nan,7-4-2020
25154,5954,Luiz Felipe,Albuquerque,34,m,acessorios,1364.40,parcelado,4,10-3-2018
25155,5955,Luiz Felipe,Alencar,51,m,lencos,953.71,avista,nan,15-1-2019
25156,5956,Luiz Felipe,Almeida,21,m,lencos,522.49,avista,nan,5-10-2019
25157,5957,Luiz Felipe,Alvarenga,32,m,chapeus,512.56,parcelado,4,27-5-2019
25158,5958,Luiz Felipe,Alves,35,m,lencos,658.07,parcelado,3,14-8-2018
25159,5959,Luiz Felipe,Amaral,48,m,lencos,405.71,avista,nan,10-7-2020
25160,5960,Luiz Felipe,Andrade,43,m,sapatos,1378.22,parcelado,4,11-7-2020
25161,5961,Luiz Felipe,Anjos,55,m,acessorios,104.84,parcelado,4,12-2-2019
25162,5962,Luiz Felipe,Assis,36,m,sapatos,934.28,avista,nan,1-4-2018
25163,5963,Luiz Felipe,Azevedo,35,m,roupas,1298.04,parcelado,6,14-1-2020
25164,5964,Luiz Felipe,Barbosa,25,m,acessorios,1384.90,parcelado,6,22-12-2018
25165,5965,Luiz Felipe,Barros,54,m,acessorios,350.78,avista,nan,19-11-2018
25166,5966,Luiz Felipe,Bernardes,52,m,lencos,762.94,avista,nan,17-9-2019
25167,5967,Luiz Felipe,Brasil,55,m,lencos,1284.41,avista,nan,16-5-2020
25168,5968,Luiz Felipe,Cabral,29,m,roupas,120.74,avista,nan,8-3-2020
25169,5969,Luiz Felipe,Carvalho,41,m,sapatos,937.70,parcelado,6,8-7-2020
25170,5970,Luiz Felipe,Castro,52,m,acessorios,392.21,parcelado,4,23-1-2018
25171,5971,Luiz Felipe,Cruz,35,m,acessorios,520.29,avista,nan,30-1-2020
25172,5972,Luiz Felipe,Dias,26,m,acessorios,753.16,avista,nan,9-9-2020
25173,5973,Luiz Felipe,Duarte,33,m,lencos,898.97,avista,nan,23-10-2020
25174,5974,Luiz Felipe,Esteves,19,m,acessorios,536.50,parcelado,4,12-6-2018
25175,5975,Luiz Felipe,Faria,55,m,roupas,198.88,parcelado,6,10-7-2018
25176,5976,Luiz Felipe,Faro,25,m,lencos,411.02,avista,nan,1-10-2020
25177,5977,Luiz Felipe,Fontes,48,m,acessorios,225.83,avista,nan,4-2-2020
25178,5978,Luiz Felipe,Freire,39,m,lencos,297.84,parcelado,2,16-12-2019
25179,5979,Luiz Felipe,Gama,37,m,chapeus,401.94,avista,nan,13-10-2019
25180,5980,Luiz Felipe,Junqueira,26,m,sapatos,1233.13,parcelado,5,29-12-2019
25181,5981,Luiz Felipe,Leite,18,m,chapeus,258.00,parcelado,5,18-10-2018
25182,5982,Luiz Felipe,Lopes,28,m,acessorios,1222.44,avista,nan,18-2-2019
25183,5983,Luiz Felipe,Mendes,28,m,sapatos,1264.69,avista,nan,26-6-2020
25184,5984,Luiz Felipe,Morais,40,m,acessorios,607.86,parcelado,5,24-2-2019
25185,5985,Luiz Felipe,Martins,46,m,acessorios,459.98,avista,nan,11-8-2020
25186,5986,Luiz Felipe,Muniz,35,m,lencos,1404.31,parcelado,4,12-1-2020
25187,5987,Luiz Felipe,Neves,20,m,sapatos,1060.67,parcelado,3,6-8-2018
25188,5988,Luiz Felipe,Nunes,46,m,chapeus,612.22,parcelado,4,27-1-2020
25189,5989,Luiz Felipe,Paes,48,m,roupas,356.09,avista,nan,19-2-2018
25190,5990,Luiz Felipe,Pires,54,m,chapeus,299.17,avista,nan,21-1-2020
25191,5991,Luiz Felipe,Queiroz,42,m,roupas,1184.53,avista,nan,21-2-2020
25192,5992,Luiz Felipe,Reis,20,m,roupas,254.23,avista,nan,31-1-2019
25193,5993,Luiz Felipe,Rios,23,m,roupas,1238.76,parcelado,2,11-12-2019
25194,5994,Luiz Felipe,Serra,31,m,acessorios,329.87,avista,nan,26-3-2019
25195,5995,Luiz Felipe,Silva,48,m,sapatos,600.42,parcelado,4,28-8-2020
25196,5996,Luiz Felipe,Sousa,50,m,roupas,380.11,avista,nan,25-2-2020
25197,5997,Luiz Felipe,Teles,19,m,sapatos,740.01,parcelado,6,19-11-2018
